Time,temperature1,temperature2,temperature3
1501459351000,22.15,12.386,10.969
1501462951000,22.138,12.483,10.963
1501466551000,21.859,12.362,11.162
1501470151000,21.42,12.23,11.188
1501473751000,21.089,12.779,11.254
1501477351000,20.894,12.778,11.262
1501480951000,20.789,12.444,11.033
1501484551000,20.724,12.137,10.988
1501488151000,20.61,12.178,11.312
1501491751000,20.509,11.918,11.188
1501495351000,20.502,11.985,11.065
1501498951000,20.317,12.152,11.188
1501502551000,20.314,11.757,11.2
1501506151000,20.411,12.041,11.142
1501509751000,20.517,12.64,11.028
1501513351000,20.602,12.213,11.116
1501516951000,20.704,12.824,11.038
1501520551000,20.732,11.898,11.276
1501524151000,20.996,11.902,11.191
1501527751000,21.078,11.806,11.09
1501531351000,21.166,11.752,11.069
1501534951000,21.104,12.071,10.892
1501538551000,20.913,12.217,10.972
1501542151000,21.193,12.2,11.022
1501545751000,21.052,12.11,10.959
1501549351000,21.127,12.304,11.022
1501552951000,21.25,12.326,11.14
1501556551000,21.153,11.927,11.292
1501560151000,21.063,11.736,11.253
1501563751000,20.968,12.767,11.257
1501567351000,20.819,12.855,11.267
1501570951000,20.777,11.952,11.08
1501574551000,20.359,12.357,11.271
1501578151000,20.472,12.97,11.137
1501581751000,20.217,12.819,11.149
1501585351000,20.264,11.865,11.282
1501588951000,20.425,11.904,11.181
1501592551000,20.634,12.045,11.086
1501596151000,20.717,12.053,11.253
1501599751000,20.716,12.525,11.092
1501603351000,20.75,11.96,11.282
1501606951000,20.794,12.065,11.216
1501610551000,20.85,12.462,11.334
1501614151000,20.942,12.504,11.234
1501617751000,20.829,12.202,11.227
1501621351000,20.8,11.949,11.288
1501624951000,20.795,12.082,11.147
1501628551000,20.777,12.305,11.001
1501632151000,20.846,12.483,11.055
1501635751000,20.707,12.002,11.164
1501639351000,20.711,12.756,11.243
1501642951000,20.474,12.709,11.316
1501646551000,20.464,12.356,11.336
1501650151000,20.296,12.257,11.266
1501653751000,20.634,12.364,11.24
1501657351000,20.104,12.488,11.29
1501660951000,19.896,12.653,11.587
1501664551000,19.801,12.715,11.437
1501668151000,19.819,12.752,11.227
1501671751000,19.845,12.54,11.141
1501675351000,19.93,12.365,11.055
1501678951000,20.008,12.299,11.104
1501682551000,20.21,12.317,11.078
1501686151000,20.22,12.556,11.126
1501689751000,20.062,12.536,11.336
1501693351000,20.365,12.741,11.44
1501696951000,20.615,12.613,11.389
1501700551000,20.713,12.332,11.206
1501704151000,20.593,12.144,11.3
1501707751000,20.548,12.112,11.458
1501711351000,20.603,12.051,11.077
1501714951000,20.766,12.002,10.971
1501718551000,20.895,12.411,11.07
1501722151000,21.267,12.191,11.103
1501725751000,21.188,12.495,11.051
1501729351000,21.386,12.339,10.992
1501732951000,21.628,12.374,11.277
1501736551000,21.691,12.664,11.46
1501740151000,21.657,12.834,11.826
1501743751000,21.69,12.83,11.593
1501747351000,21.648,13.284,11.775
1501750951000,21.752,13.086,11.4
1501754551000,21.521,12.883,11.279
1501758151000,21.427,12.758,11.067
1501761751000,21.305,12.41,11.029
1501765351000,21.118,12.298,10.986
1501768951000,20.931,12.061,11.038
1501772551000,21.208,11.894,11.054
1501776151000,21.204,12.223,11.184
1501779751000,21.166,13.032,11.337
1501783351000,21.166,13.077,11.408
1501786951000,21.18,12.974,11.524
1501790551000,21.226,12.358,11.562
1501794151000,21.216,12.524,11.336
1501797751000,21.275,12.367,11.302
1501801351000,21.406,12.29,11.334
1501804951000,21.461,12.786,11.235
1501808551000,21.846,13.326,11.242
1501812151000,21.865,12.891,11.149
1501815751000,21.989,12.933,11.109
1501819351000,22.035,12.935,11.174
1501822951000,22.081,12.96,11.18
1501826551000,22.079,12.874,11.216
1501830151000,22.02,12.686,11.282
1501833751000,21.94,12.816,11.37
1501837351000,21.854,12.731,11.426
1501840951000,21.842,12.678,11.314
1501844551000,21.8,12.43,11.248
1501848151000,21.786,12.1,11.226
1501851751000,21.791,12.032,11.205
1501855351000,21.799,12.139,11.277
1501858951000,21.859,12.051,11.305
1501862551000,21.951,12.186,11.389
1501866151000,22.062,12.287,11.378
1501869751000,22.123,12.367,11.49
1501873351000,22.278,12.368,11.515
1501876951000,22.377,12.315,11.398
1501880551000,22.51,12.313,11.35
1501884151000,22.62,12.285,11.43
1501887751000,22.594,12.142,11.35
1501891351000,22.525,12.111,11.315
1501894951000,22.622,12.125,11.267
1501898551000,22.696,12.18,11.294
1501902151000,22.609,12.176,11.277
1501905751000,22.502,12.189,11.206
1501909351000,22.363,12.202,11.268
1501912951000,22.244,12.284,11.259
1501916551000,22.157,12.296,11.308
1501920151000,22.051,12.232,11.448
1501923751000,21.936,12.222,11.299
1501927351000,21.863,12.226,11.328
1501930951000,21.826,12.321,11.234
1501934551000,21.658,12.311,11.315
1501938151000,21.615,12.067,11.304
1501941751000,21.806,12.277,11.352
1501945351000,21.964,12.111,11.266
1501948951000,22.146,12.285,11.315
1501952551000,22.244,12.547,11.303
1501956151000,22.303,12.487,11.272
1501959751000,22.243,13.325,11.33
1501963351000,22.269,13.378,11.331
1501966951000,22.198,13.119,11.257
1501970551000,22.178,12.45,11.271
1501974151000,22.108,12.561,11.209
1501977751000,22.086,12.348,11.222
1501981351000,21.941,12.131,11.234
1501984951000,22.159,12.22,11.189
1501988551000,22.305,12.097,11.182
1501992151000,22.415,12.242,11.254
1501995751000,22.131,12.315,11.299
1501999351000,22.085,12.486,11.32
1502002951000,21.988,12.559,11.603
1502006551000,21.955,12.968,11.4
1502010151000,21.917,13.282,11.382
1502013751000,21.853,13.657,11.383
1502017351000,21.831,13.383,11.326
1502020951000,21.864,12.654,11.26
1502024551000,21.879,13.004,11.222
1502028151000,21.868,12.199,11.159
1502031751000,21.732,12.67,11.214
1502035351000,21.896,12.459,11.175
1502038951000,22.018,13.11,11.215
1502042551000,22.217,12.929,11.241
1502046151000,22.489,13.61,11.268
1502049751000,22.613,13.588,11.302
1502053351000,22.716,13.422,11.373
1502056951000,22.885,13.322,11.364
1502060551000,22.699,12.891,11.394
1502064151000,22.499,12.892,11.453
1502067751000,22.683,12.807,11.502
1502071351000,22.893,12.627,11.49
1502074951000,23.003,12.609,11.457
1502078551000,22.691,12.739,11.442
1502082151000,22.607,12.777,11.364
1502085751000,22.402,13.239,11.326
1502089351000,22.282,13.386,11.389
1502092951000,22.123,13.486,11.497
1502096551000,22.033,13.565,11.515
1502100151000,21.963,13.476,11.488
1502103751000,21.855,13.491,11.434
1502107351000,21.772,13.662,11.438
1502110951000,21.736,13.714,11.519
1502114551000,21.717,12.936,11.412
1502118151000,21.662,12.708,11.358
1502121751000,21.637,12.717,11.307
1502125351000,21.683,13.141,11.311
1502128951000,21.742,13.663,11.401
1502132551000,21.858,13.552,11.388
1502136151000,21.85,13.385,11.577
1502139751000,22.195,13.51,11.505
1502143351000,22.115,13.477,11.509
1502146951000,22.387,13.262,11.51
1502150551000,22.359,13.385,11.574
1502154151000,22.55,13.448,11.514
1502157751000,22.259,13.376,11.487
1502161351000,22.192,13.644,11.476
1502164951000,21.945,13.446,11.442
1502168551000,21.682,13.386,11.359
1502172151000,21.506,13.436,11.514
1502175751000,21.421,13.107,11.526
1502179351000,21.343,13.433,11.554
1502182951000,21.239,13.654,11.606
1502186551000,21.278,13.717,11.641
1502190151000,21.234,13.686,11.671
1502193751000,21.24,13.805,11.719
1502197351000,21.176,13.498,11.66
1502200951000,21.014,13.198,11.516
1502204551000,21.08,12.892,11.344
1502208151000,20.843,12.914,11.454
1502211751000,21.136,13.076,11.43
1502215351000,21.299,13.623,11.41
1502218951000,21.52,13.382,11.437
1502222551000,21.662,13.391,11.546
1502226151000,21.597,13.354,11.589
1502229751000,21.552,13.664,11.642
1502233351000,21.382,13.298,11.689
1502236951000,21.369,13.34,11.666
1502240551000,20.798,13.272,11.538
1502244151000,19.95,13.219,11.508
1502247751000,20.933,13.192,11.285
1502251351000,21.134,13.18,11.221
1502254951000,21.156,13.171,11.392
1502254951000,21.156,13.171,11.392
1502258551000,21.333,13.191,11.585
1502262151000,21.172,13.654,11.484
1502265751000,21.256,13.82,11.546
1502269351000,21.409,13.771,11.562
1502272951000,21.293,13.585,11.741
1502276551000,21.325,13.84,11.702
1502280151000,21.297,14.09,11.827
1502283751000,21.431,14.109,11.602
1502287351000,21.316,13.99,11.687
1502290951000,21.171,12.836,11.603
1502294551000,21.142,12.853,11.561
1502298151000,21.523,12.774,11.535
1502301751000,21.553,12.702,11.395
1502305351000,21.426,12.837,11.321
1502308951000,21.79,13.64,11.561
1502312551000,22.062,14.278,11.559
1502316151000,22.244,13.376,11.585
1502319751000,21.748,13.155,11.605
1502323351000,21.821,13.223,11.578
1502326951000,21.685,13.25,11.64
1502330551000,21.417,13.299,11.618
1502334151000,21.448,13.248,11.509
1502337751000,21.384,12.931,11.371
1502341351000,21.276,12.779,11.255
1502344951000,21.211,13.128,11.325
1502348551000,21.412,13.069,11.231
1502352151000,21.253,13.601,11.302
1502355751000,21.194,13.131,11.64
1502359351000,21.212,13.723,11.717
1502359351000,21.212,13.723,11.717
1502362951000,21.201,13.448,11.785
1502366551000,21.204,13.728,11.771
1502370151000,21.213,13.416,11.759
1502373751000,21.236,13.221,11.758
1502377351000,21.252,13.309,11.669
1502380951000,21.299,12.962,11.373
1502384551000,21.32,12.378,11.259
1502388151000,21.798,12.613,11.197
1502391751000,22.05,12.784,11.325
1502395351000,22.51,13.153,11.35
1502398951000,22.39,13.225,11.708
1502402551000,22.348,13.164,11.457
1502406151000,21.74,13.042,11.561
1502409751000,20.597,13.099,11.642
1502413351000,21.065,13.38,11.581
1502416951000,21.701,13.45,11.651
1502420551000,21.674,13.276,11.644
1502424151000,21.553,12.724,11.243
1502427751000,21.439,12.455,11.388
1502431351000,21.447,12.669,10.93
1502434951000,21.52,12.666,11.3
1502438551000,21.496,13.01,11.555
1502442151000,21.547,13.183,11.558
1502445751000,21.668,13.162,11.534
1502449351000,21.674,13.397,11.554
1502452951000,21.644,13.313,11.557
1502456551000,21.687,13.279,11.561
1502460151000,21.727,13.318,11.669
1502463751000,21.812,13.132,11.558
1502467351000,21.915,13.022,11.203
1502470951000,22.087,12.849,11.076
1502474551000,22.146,12.807,11.074
1502478151000,22.236,12.81,11.099
1502481751000,22.014,12.87,11.365
1502485351000,22.008,12.912,11.424
1502488951000,21.016,12.952,11.283
1502492551000,21.641,12.994,11.353
1502496151000,21.178,13.014,11.388
1502499751000,21.65,13.046,11.159
1502499751000,21.65,13.046,11.159
1502503351000,21.387,13.32,11.152
1502506951000,21.139,13.072,11.315
1502510551000,20.768,12.937,11.668
1502514151000,21.015,12.373,11.221
1502517751000,21.074,12.156,11.175
1502521351000,21.016,12.264,11.17
1502524951000,21.153,12.83,11.166
1502528551000,21.129,12.839,11.164
1502532151000,21.101,12.845,11.414
1502535751000,20.957,12.957,11.363
1502539351000,20.923,12.942,11.286
1502542951000,20.925,12.975,11.339
1502546551000,20.871,13.11,11.246
1502550151000,20.966,13.074,11.271
1502553751000,20.974,13.072,11.331
1502557351000,20.972,12.669,11.303
1502560951000,20.874,12.871,11.258
1502564551000,20.921,12.942,11.035
1502568151000,21.021,13.108,11.268
1502571751000,21.157,13.142,11.259
1502575351000,21.412,12.908,11.313
1502578951000,21.27,13.085,11.32
1502582551000,20.964,12.892,11.304
1502586151000,20.994,12.549,11.386
1502589751000,20.933,12.953,11.857
1502593351000,20.704,13.012,
1502596951000,20.75,13.156,11.519
1502600551000,20.61,12.718,11.51
1502604151000,20.632,12.354,11.42
1502607751000,21.23,12.401,11.451
1502611351000,21.574,12.756,11.345
1502614951000,21.908,12.812,11.482
1502618551000,22.249,13.003,11.523
1502622151000,22.363,13.233,11.269
1502625751000,21.968,13.464,11.287
1502629351000,21.917,13.459,11.479
1502632951000,21.872,13.694,11.289
1502636551000,21.914,13.274,11.407
1502640151000,21.734,13.082,11.372
1502643751000,21.76,12.901,11.391
1502647351000,21.934,12.64,11.517
1502650951000,21.828,12.607,11.24
1502654551000,21.856,12.589,11.218
1502658151000,22.005,12.782,11.201
1502661751000,22.041,13.11,11.427
1502665351000,22.604,12.833,11.373
1502668951000,23.528,12.923,11.491
1502672551000,23.211,13.069,11.644
1502676151000,22.986,13.229,11.274
1502679751000,22.126,13.27,11.65
1502683351000,22.005,13.216,11.491
1502686951000,22.609,12.834,11.501
1502690551000,21.694,12.922,11.506
1502694151000,21.496,12.714,11.358
1502697751000,22.5,12.784,11.32
1502701351000,22.769,12.857,11.34
1502704951000,22.809,12.988,11.676
1502708551000,23.031,13.346,11.401
1502712151000,22.971,13.721,11.412
1502715751000,23.038,13.878,11.402
1502719351000,22.988,13.639,11.44
1502722951000,22.999,13.341,11.439
1502726551000,22.889,13.266,11.438
1502726551000,22.889,13.266,11.438
1502730151000,22.874,13.351,11.433
1502733751000,22.77,13.021,11.48
1502737351000,22.626,12.79,11.439
1502740951000,22.726,12.446,11.262
1502744551000,22.708,12.94,11.265
1502748151000,22.817,13.054,11.24
1502751751000,22.898,13.178,11.417
1502755351000,23.089,12.96,11.436
1502758951000,23.274,13.111,11.586
1502762551000,23.134,12.823,11.572
1502766151000,23.147,13.142,11.449
1502769751000,23.095,12.989,11.499
1502773351000,21.988,12.875,11.538
1502776951000,22.657,12.975,11.519
1502780551000,22.548,12.79,11.528
1502784151000,22.946,12.97,11.471
1502787751000,22.86,12.75,11.518
1502791351000,22.625,12.961,11.549
1502794951000,22.018,13.415,11.663
1502798551000,22.424,13.41,11.524
1502802151000,21.732,13.588,11.544
1502805751000,22.236,13.752,11.729
1502809351000,21.796,13.908,11.338
1502812951000,22.658,14.229,11.527
1502816551000,21.966,13.88,11.339
1502820151000,22.26,13.02,11.282
1502823751000,22.105,12.73,11.219
1502827351000,22.757,12.462,11.274
1502830951000,22.11,12.582,11.192
1502834551000,22.934,12.742,11.351
1502838151000,22.999,13.244,11.424
1502841751000,23.046,13.376,11.671
1502845351000,22.926,13.417,11.844
1502848951000,22.764,13.079,11.878
1502852551000,22.701,12.986,11.868
1502856151000,22.703,13.645,11.563
1502859751000,22.67,13.128,11.728
1502863351000,22.399,13.048,11.722
1502866951000,22.672,13.041,11.538
1502870551000,,13.118,
1502874151000,22.682,13.06,11.433
1502877751000,22.667,13.076,11.322
1502881351000,22.602,13.032,11.488
1502884951000,22.465,12.784,11.584
1502888551000,22.494,13.123,11.369
1502892151000,22.409,13.809,11.383
1502895751000,22.344,13.579,11.611
1502899351000,22.285,13.479,11.556
1502902951000,22.318,13.454,11.582
1502906551000,22.221,13.414,11.755
1502910151000,22.182,13.318,11.673
1502913751000,22.183,13.346,11.246
1502917351000,22.353,13.287,11.244
1502920951000,22.384,13.267,11.174
1502924551000,22.474,12.754,11.298
1502928151000,22.51,13.043,11.341
1502931751000,22.516,13.298,11.663
1502935351000,22.521,13.334,11.793
1502938951000,22.488,13.411,11.917
1502942551000,22.471,13.246,11.908
1502946151000,22.438,13.206,11.85
1502949751000,22.396,13.078,11.998
1502953351000,22.38,13.211,11.997
1502956951000,22.378,12.89,11.689
1502960551000,22.37,12.815,11.378
1502964151000,22.362,12.856,11.43
1502967751000,22.343,12.863,11.472
1502971351000,22.324,13.057,11.444
1502974951000,22.3,12.878,11.233
1502978551000,22.287,12.888,11.248
1502982151000,22.271,13.064,11.407
1502985751000,22.267,12.906,11.721
1502989351000,22.268,13.082,11.716
1502992951000,22.285,13.302,11.828
1502996551000,22.31,13.283,12.014
1503000151000,22.332,13.084,11.796
1503003751000,22.317,13.079,11.775
1503007351000,22.355,12.622,11.109
1503010951000,22.427,12.614,11.227
1503014551000,22.436,12.674,11.235
1503018151000,22.433,12.884,11.338
1503021751000,22.466,12.798,11.754
1503025351000,22.374,12.922,12.053
1503028951000,22.308,12.843,12.065
1503032551000,22.274,12.82,11.945
1503036151000,22.21,12.769,12.0
1503039751000,22.149,13.021,12.037
1503043351000,22.1,13.096,12.09
1503046951000,22.045,13.194,12.048
1503050551000,22.018,13.106,11.578
1503054151000,22.011,12.871,11.476
1503057751000,22.001,12.654,
1503061351000,21.966,12.738,11.202
1503064951000,21.953,12.8,11.37
1503068551000,22.019,12.797,11.779
1503072151000,22.089,12.852,11.705
1503075751000,22.122,12.874,11.893
1503079351000,22.114,12.895,12.058
1503082951000,22.126,12.985,11.819
1503086551000,21.745,13.957,11.869
1503090151000,21.717,12.653,11.819
1503093751000,21.73,12.699,11.724
1503097351000,21.684,12.925,11.375
1503100951000,21.809,13.127,11.351
1503104551000,21.758,12.785,11.754
1503108151000,21.703,12.911,12.087
1503111751000,21.678,12.897,11.766
1503115351000,21.666,13.037,11.688
1503118951000,21.584,13.13,11.87
1503122551000,21.517,13.169,11.997
1503126151000,21.484,13.314,12.014
1503129751000,21.423,13.346,12.232
1503133351000,21.505,13.856,12.268
1503136951000,21.457,13.67,11.834
1503140551000,21.428,13.15,11.856
1503144151000,21.486,13.195,11.2
1503147751000,21.451,13.152,11.127
1503151351000,21.414,13.716,11.249
1503154951000,21.55,13.942,11.295
1503158551000,21.613,13.855,11.255
1503162151000,21.578,14.084,11.419
1503169351000,21.346,14.136,11.597
1503172951000,21.47,14.137,11.637
1503176551000,21.454,14.269,11.531
1503180151000,21.513,13.089,11.495
1503183751000,21.451,13.516,11.53
1503187351000,21.515,13.224,11.546
1503190951000,21.447,14.488,11.572
1503194551000,21.637,14.8,11.579
1503198151000,21.541,14.373,11.608
1503201751000,22.026,14.243,11.589
1503205351000,22.087,14.178,11.57
1503208951000,22.164,14.621,11.777
